2026-04-25 19:06:25.633 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=105, pos=0.49, 60.00, 18.81
2026-04-25 20:15:32.936 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-29.04, 70.00, 47.19
2026-04-25 20:17:14.078 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=106.75, 96.00, -1.81
2026-04-25 20:17:19.078 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=106.75, 96.00, -1.81
2026-04-25 20:18:12.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=46.97, 96.00, -3.57
2026-04-25 20:18:17.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=46.97, 96.00, -3.57
2026-04-25 20:18:22.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=46.97, 96.00, -3.57
2026-04-25 20:18:27.082 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=46.97, 96.00, -3.57
2026-04-25 20:18:39.582 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=83.84, 96.00, -1.70
2026-04-25 20:19:30.997 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:19:35.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:19:40.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:19:45.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:19:50.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:19:55.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:20:00.976 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=58.21, 104.00, -39.79
2026-04-25 20:20:26.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:31.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:36.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:41.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:46.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:51.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:20:56.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:21:01.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:21:06.776 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=105.72, 96.00, 0.05
2026-04-25 20:21:42.576 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=104.53, 96.00, 0.91
2026-04-25 20:21:49.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.38, 95.50, 0.41
2026-04-25 20:21:54.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.38, 95.50, 0.41
2026-04-25 20:21:59.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.38, 95.50, 0.41
2026-04-25 20:22:04.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.38, 95.50, 0.41
2026-04-25 20:22:09.676 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.38, 95.50, 0.41
2026-04-25 20:22:34.376 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:22:39.376 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:22:44.376 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:22:49.376 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:22:54.376 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:22:59.517 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:23:04.383 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.30, 95.50, 0.89
2026-04-25 20:23:44.983 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.40, 95.50, 0.57
2026-04-25 20:23:49.983 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.40, 95.50, 0.57
2026-04-25 20:23:54.983 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.40, 95.50, 0.57
2026-04-25 20:23:59.983 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.40, 95.50, 0.57
2026-04-25 20:24:04.983 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.40, 95.50, 0.57
2026-04-25 20:25:07.974 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.90, 95.50, -0.20
2026-04-25 20:25:12.974 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.90, 95.50, -0.20
2026-04-25 20:25:17.974 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.90, 95.50, -0.20
2026-04-25 20:25:22.974 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.90, 95.50, -0.20
2026-04-25 20:25:27.974 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=107.90, 95.50, -0.20
2026-04-25 20:25:50.383 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 166.00, 0.50
2026-04-25 20:25:55.383 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:26:08.330 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:26:13.330 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=102.50, 96.06, 0.50
2026-04-25 20:26:58.642 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.32, 60.00, 17.81
2026-04-25 20:26:59.681 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.32, 60.00, 17.81
2026-04-25 20:27:01.681 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.32, 60.00, 17.81
2026-04-25 20:28:02.503 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.22, 59.00, -46.21
2026-04-25 20:28:06.901 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.22, 59.00, -46.21
2026-04-25 20:28:11.894 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.22, 59.00, -46.21
2026-04-25 20:28:16.894 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.22, 59.00, -46.21
2026-04-25 20:30:17.828 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-22.53, 109.00, 197.73
2026-04-25 20:30:39.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:30:44.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:30:49.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:30:54.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:30:59.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:04.397 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:09.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:14.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:19.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:24.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:29.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.11, 70.50, 196.48
2026-04-25 20:31:48.395 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-102.68, 71.86, 196.50
2026-04-25 20:32:16.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-99.05, 70.56, 203.64
2026-04-25 20:32:21.695 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-99.05, 70.56, 203.64
2026-04-25 20:33:11.028 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.51, 70.50, 196.69
2026-04-25 20:33:16.028 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.51, 70.50, 196.69
2026-04-25 20:33:21.028 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.51, 70.50, 196.69
2026-04-25 20:33:26.028 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.51, 70.50, 196.69
2026-04-25 20:33:31.028 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-123.51, 70.50, 196.69
2026-04-25 20:35:18.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:23.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:28.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:33.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:38.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:43.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:48.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:53.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:35:58.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:03.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:08.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:13.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:18.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:23.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:28.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:33.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:38.985 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:43.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:36:48.984 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 58.50, -84.70
2026-04-25 20:37:49.684 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:37:54.684 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:37:59.684 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:04.684 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:09.683 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:14.700 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:19.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:24.684 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:38:29.697 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.99, 59.00, -82.08
2026-04-25 20:41:27.330 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-5.69, -87.90, -30.68
2026-04-25 20:41:32.328 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=1.50, 92.46, 0.50
2026-04-25 20:41:37.328 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/7a3b43fd-33d2-4c65-b0d4-ba1cba4d9dde] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 59.00, -79.50
