2026-04-25 12:56:32.738 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-0.60, 60.00, 23.21
2026-04-25 13:38:59.386 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.57, 95.50, 0.96
2026-04-25 13:39:29.356 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.33
2026-04-25 13:39:34.356 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.33
2026-04-25 13:39:39.356 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.33
2026-04-25 13:39:44.356 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.33
2026-04-25 13:40:20.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:25.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:30.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:35.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:40.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:45.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:50.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:40:55.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:00.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:05.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:10.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:15.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:20.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:25.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:30.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:35.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:40.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:45.690 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:50.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:41:55.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:42:00.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:42:05.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:42:10.689 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.65, 95.50, 0.34
2026-04-25 13:45:06.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:11.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:16.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:21.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:26.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:31.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:36.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:41.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:46.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:51.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:45:56.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:01.444 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:06.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:11.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:16.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:21.443 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:46:26.442 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.89, 95.50, 0.59
2026-04-25 13:47:09.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:14.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:19.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:24.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:29.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:34.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:39.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:44.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:49.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:54.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:47:59.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:04.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:09.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:14.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:19.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:24.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:29.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:34.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:39.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:44.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:49.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:54.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:48:59.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:04.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:09.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:14.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:19.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:24.146 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:29.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:34.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:39.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:44.144 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:49.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:54.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:49:59.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:50:04.141 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:50:09.143 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:50:14.142 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-105.58, 95.50, 0.93
2026-04-25 13:50:19.156 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 60.00, 15.50
2026-04-25 13:50:24.155 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 60.00, 15.50
2026-04-25 13:50:29.155 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 60.00, 15.50
2026-04-25 13:50:34.156 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 60.00, 15.50
2026-04-25 13:50:39.155 [Client thread/INFO] AsdUnionClient - [TabRuntime][LucyU__/a59687b5-5699-4f76-8e23-d084613743c2] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 60.00, 15.50
