2026-04-25 19:06:53.563 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.46, 60.00, 18.72
2026-04-25 19:51:23.531 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:28.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:33.530 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:51:38.529 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-92.51, 36.50, 1.39
2026-04-25 19:52:09.829 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.07, 36.50, 0.37
2026-04-25 19:52:21.963 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-87.00, 37.00, 0.65
2026-04-25 19:53:45.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:53:50.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:53:55.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:00.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:05.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:10.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:15.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:20.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:25.163 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:30.182 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:54:35.182 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.28, 36.50, 0.22
2026-04-25 19:56:30.571 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 160.59, 1.50
2026-04-25 19:56:40.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:56:45.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:56:50.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:56:55.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:00.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:05.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:10.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:15.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:20.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:25.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:30.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:35.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:40.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:45.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:50.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:57:55.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:58:00.471 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:58:05.483 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:58:10.483 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.16, 36.50, 0.79
2026-04-25 19:59:35.539 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 154.90, 1.50
2026-04-25 19:59:40.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 155.00, 1.50
2026-04-25 19:59:45.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 155.00, 1.50
2026-04-25 19:59:50.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 155.00, 1.50
2026-04-25 19:59:55.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 155.00, 1.50
2026-04-25 20:00:00.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-89.66, 37.00, 0.07
2026-04-25 20:00:05.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:10.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:15.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:20.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:25.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:30.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:35.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:00:40.536 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.27, 36.50, 0.39
2026-04-25 20:01:11.336 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.14, 36.50, 0.53
2026-04-25 20:01:16.336 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.14, 36.50, 0.53
2026-04-25 20:01:21.336 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.14, 36.50, 0.53
2026-04-25 20:01:26.336 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.14, 36.50, 0.53
2026-04-25 20:03:19.769 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-89.39, 37.00, 7.70
2026-04-25 20:03:24.769 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-89.39, 37.00, 7.70
2026-04-25 20:03:55.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:00.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:05.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:10.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:15.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:20.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:25.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:30.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:35.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:40.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:45.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:50.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:04:55.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:05:00.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:05:05.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:05:10.969 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-93.36, 36.50, 0.80
2026-04-25 20:05:27.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.50, 151.00, 0.50
2026-04-25 20:05:32.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=7.50, 151.00, -9.57
2026-04-25 20:05:37.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=9.07, 151.00, -11.19
2026-04-25 20:05:42.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=11.99, 151.00, -11.70
2026-04-25 20:05:47.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.51, 95.50, 107.00
2026-04-25 20:05:52.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:05:57.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:02.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:07.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:12.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:17.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:22.268 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.39, 95.50, 106.87
2026-04-25 20:06:59.535 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.29, 95.50, 105.86
2026-04-25 20:07:04.535 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.29, 95.50, 105.86
2026-04-25 20:07:09.535 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.29, 95.50, 105.86
2026-04-25 20:07:14.535 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.29, 95.50, 105.86
2026-04-25 20:07:36.835 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.16, 95.50, 106.61
2026-04-25 20:07:41.835 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=0.16, 95.50, 106.61
2026-04-25 20:07:46.833 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-1.70, 96.00, 108.70
2026-04-25 20:07:51.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.50, 114.00, 9.50
2026-04-25 20:07:56.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=2.66, 114.00, 15.92
2026-04-25 20:08:01.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-2.29, 114.00, 16.39
2026-04-25 20:08:06.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-1.91, 114.00, 17.98
2026-04-25 20:08:11.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-1.92, 114.00, 17.94
2026-04-25 20:08:16.808 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.46, 70.00, 77.48
2026-04-25 20:08:21.838 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=5.04, 69.50, 79.79
2026-04-25 20:08:26.872 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.00, 69.50, 80.19
2026-04-25 20:08:31.873 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.00, 69.50, 80.19
2026-04-25 20:09:00.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:05.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:10.671 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:15.671 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:20.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:25.637 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:30.637 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:35.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:40.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:45.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:50.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:09:55.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:10:00.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:10:05.672 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=4.21, 69.50, 78.98
2026-04-25 20:11:47.036 [Client thread/INFO] AsdUnionClient - [TabRuntime][JackM__/f2914e8c-013d-4990-8202-d96bd73695d7] Background tick health: world=true, player=true, openChannel=true, queuedTasks=0, pos=-35.15, 69.50, 49.74
